notice;adresse;codePostal;ville;typeLieu;dateDebut;anneeDebut;dateFin;anneeFin;titreNotice;typePersonne;activitePersonne;activiteComment;latitude;longitude;score;vignette;commentaire;uuid_collection_1;nom_collection_1;uuid_collection_2;nom_collection_2
84d9b080-c708-4e5c-b34b-86eb666ad579;54 boulevard Haussmann;75009;Paris;Non renseigné;;;;;Maison Pierre;collectivité;marchand;;48.873527;2.32999;0.9732990909090908;;;;;;
e858aeda-2559-47a3-bb81-667d775593de;24 rue Lafayette;75009;Paris;adresse professionnelle;1920-01-01;1920;2026-12-31;1936;le Véel, Ernest;personne;marchand, collectionneur;;48.88056194967999;2.362424768334701;;;localisation approximative;;;;
e858aeda-2559-47a3-bb81-667d775593de;19 quai Malaquais;75006;Paris;adresse professionnelle;1926-01-01;1926;1926-12-31;1926;le Véel, Ernest;personne;marchand, collectionneur;;48.858046892503395;2.333672183806938;;;;;;;
304e768e-6f6f-4126-a4c6-05ae8e1ad129;14 rue Saint-Georges;75009;Paris;Non renseigné;;;;;A. de la Narde et Cie;collectivité;marchand;<p>Marchand d'objets de l'Extrême-Orient.</p>;48.87489931240966;2.337158335764296;;https://agorha.inha.fr/ark:/54721/3d0a3b09-4879-43ee-b89f-6b2ea14f4aae/doc/37d2431e-989f-4ed8-b9ba-f5559c1141ca/thumbnail.jpg;;;;;
62dc2b04-e1a0-4b3f-935b-8619848a24a3;26 rue de Châteaudun;75009;Paris;adresse professionnelle;1881-01-01;1881;1892-12-31;1892;Madame Hatty;collectivité;marchand, antiquaire;;48.876134;2.337661;0.9733654545454545;;;;;;
62dc2b04-e1a0-4b3f-935b-8619848a24a3;43 rue Laffitte;75009;Paris;adresse professionnelle;1892-01-01;1892;1901-12-31;1901;Madame Hatty;collectivité;marchand, antiquaire;;48.87528;2.338399;0.9717163636363636;;;;;;
62dc2b04-e1a0-4b3f-935b-8619848a24a3;3 square de la Bruyère;75009;Paris;adresse professionnelle;1891-01-01;1891;1900-12-31;1900;Madame Hatty;collectivité;marchand, antiquaire;;48.87913;2.332569;0.7536432467532467;;;;;;
fec6a5d2-3de4-4995-8b8d-9d4be993ed58;19 rue Le Peletier;75009;Paris;Non renseigné;1881-01-01;1881;1881-12-31;1881;Oppenheim, Ancel;personne;expert, marchand;;48.872852;2.33847;0.971;;;;;;
2d4b6770-1450-4a83-a915-57a7368cda90;8, rue Jean-Jacques Rousseau;75001;Paris;Non renseigné;1887-01-01;1887;1894-12-31;1894;Closmadeuc;collectivité;marchand;;48.86392352717521;2.343362782381364;;;;;;;
2d4b6770-1450-4a83-a915-57a7368cda90;1 rue des Saints-Pères;75006;Paris;Non renseigné;1894-01-01;1894;1907-12-31;1907;Closmadeuc;collectivité;marchand;;48.85780855861372;2.332896742149267;;;;;;;
00aa3473-4125-4c0a-b497-81751246b931;220 rue de Rivoli;75001;Paris;adresse privée;1863-01-01;1863;1887-12-31;1887;Desoye, Louise;personne;marchand d'art, négociant;;48.86343441903292;2.333250632391455;;https://agorha.inha.fr/ark:/54721/122cb246-84df-4adc-a206-11523d5b45a2/doc/3856dbd7-cacd-4995-a5f6-91b167d47be5/thumbnail.jpg;localisation approximative;;;;
00aa3473-4125-4c0a-b497-81751246b931;220 rue de Rivoli;75001;Paris;adresse publique;1863-01-01;1863;1887-12-31;1887;Desoye, Louise;personne;marchand d'art, négociant;;48.86343441903292;2.333250632391455;;https://agorha.inha.fr/ark:/54721/122cb246-84df-4adc-a206-11523d5b45a2/doc/3856dbd7-cacd-4995-a5f6-91b167d47be5/thumbnail.jpg;localisation approximative;;;;
00aa3473-4125-4c0a-b497-81751246b931;6 avenue de la Lauzière;92600;Asnières-sur-Seine;adresse privée;1869-01-01;1869;1909-12-31;1909;Desoye, Louise;personne;marchand d'art, négociant;;48.906798;2.279365;0.968450909090909;https://agorha.inha.fr/ark:/54721/122cb246-84df-4adc-a206-11523d5b45a2/doc/3856dbd7-cacd-4995-a5f6-91b167d47be5/thumbnail.jpg;;;;;
00aa3473-4125-4c0a-b497-81751246b931;5 rue d’Alger;75001;Paris;Non renseigné;1867-01-01;1867;1867-12-31;1867;Desoye, Louise;personne;marchand d'art, négociant;;48.865213;2.329623;0.9604172727272727;https://agorha.inha.fr/ark:/54721/122cb246-84df-4adc-a206-11523d5b45a2/doc/3856dbd7-cacd-4995-a5f6-91b167d47be5/thumbnail.jpg;;;;;
9b879be5-0f21-4b2d-b766-f058da61de6e;5 rue St Georges;75009;Paris;adresse professionnelle;1785-01-01;1875;1886-12-31;1886;Langweil;collectivité;marchand, expert, négociant;;48.874755;2.337076;0.6661144497607654;;;;;;
9b879be5-0f21-4b2d-b766-f058da61de6e;9 rue de Provence;75009;Paris;adresse professionnelle;1886-01-01;1886;1887-12-31;1887;Langweil;collectivité;marchand, expert, négociant;;48.87411154198666;2.338550257704518;;;;;;;
9b879be5-0f21-4b2d-b766-f058da61de6e;4 boulevard des Italiens;75009;Paris;adresse professionnelle;1887-01-01;1887;1903-12-31;1903;Langweil;collectivité;marchand, expert, négociant;;48.87174104303527;2.339582157048324;;;localisation approximative;;;;
9b879be5-0f21-4b2d-b766-f058da61de6e;26 Place St Georges;75009;Paris;adresse professionnelle;1903-01-01;1903;1914-12-31;1914;Langweil;collectivité;marchand, expert, négociant;;48.878422;2.33779;0.6872477685950412;;;;;;
0ef74298-8ae8-4214-bd1c-53a5d3bb632b;49 rue de la Victoire;75009;Paris;adresse professionnelle;1878-01-01;1878;1894-12-31;1894;Vigan, Joseph de;collectivité;marchand;<p>Importation directe, consignation, articles de la Chine et du Japon.</p>;48.875134;2.335734;0.9746736363636362;;;;;;
0ef74298-8ae8-4214-bd1c-53a5d3bb632b;22 rue Taitbout;75009;Paris;adresse professionnelle;1888-01-01;1888;1888-12-31;1888;Vigan, Joseph de;collectivité;marchand;<p>Importation directe, consignation, articles de la Chine et du Japon.</p>;48.8725333178897;2.335822355272807;;;;;;;
40a0d20e-8e70-4837-96ef-652e5c956638;109 boulevard Beaumarchais;;Paris;Non renseigné;;;;;Villibord, Trésal et Cie;collectivité;bronzier, marchand;;48.858961086693114;2.367515065235263;;;localisation approximative;;;;
1ed74d54-2f11-460c-9fe0-833d702811ec;Château de Beauregard;17540;Aunis;adresse privée;1818-01-01;1818;1871-12-31;1871;Chassiron, Charles de;personne;maître des requêtes, attaché d'ambassade, collectionneur;;46.23254;-0.899845;0.41299692307692304;https://agorha.inha.fr/ark:/54721/ee8c4d2a-69fd-4567-ae3b-e07858617f5a/doc/b74fd17d-7338-406f-b734-805286573fbb/thumbnail.jpg;;c3240cc3-c0f9-4be7-9e0a-d9994a7e4582;Collection de Charles de Chassiron;;
1ed74d54-2f11-460c-9fe0-833d702811ec;Rue de Douai;75009;Paris;adresse privée;1850-01-01;1850;1871-12-31;1871;Chassiron, Charles de;personne;maître des requêtes, attaché d'ambassade, collectionneur;;48.882586;2.332426;0.9737445454545454;https://agorha.inha.fr/ark:/54721/ee8c4d2a-69fd-4567-ae3b-e07858617f5a/doc/b74fd17d-7338-406f-b734-805286573fbb/thumbnail.jpg;;c3240cc3-c0f9-4be7-9e0a-d9994a7e4582;Collection de Charles de Chassiron;;
9121354b-8ebf-4dd0-83ed-5d6c71328f8b;57 rue de Châteaudun;75009;Paris;Non renseigné;1909-01-01;1909;1914-12-31;1914;Romeuf, Gilbert;personne;marchand d'art;<p>A partir de 1921, l'activité est reprise par la Veuve Romeuf, à la même adresse. </p>;48.876243;2.332732;0.9733654545454545;;;;;;
1ce41d3f-6ea8-48a1-a4b5-1a67ce8aa81c;36 rue Rambuteau;75003;Paris;adresse professionnelle;1853-01-01;1853;1856-12-31;1856;Viardot;collectivité;marchand;<p>Créateur de meubles dans le genre chinois et japonais.</p>;48.861362;2.353255;0.9671981818181816;;;;;;
1ce41d3f-6ea8-48a1-a4b5-1a67ce8aa81c;5 rue Grand Chantier [rue disparue];75007;Paris;adresse professionnelle;1857-01-01;1857;1862-12-31;1862;Viardot;collectivité;marchand;<p>Créateur de meubles dans le genre chinois et japonais.</p>;48.854276;2.308665;0.3855287878787878;;;;;;
1ce41d3f-6ea8-48a1-a4b5-1a67ce8aa81c;36 rue Rambuteau;75003;Paris;adresse professionnelle;1863-01-01;1863;1863-12-31;1863;Viardot;collectivité;marchand;<p>Créateur de meubles dans le genre chinois et japonais.</p>;48.861362;2.353255;0.9671981818181816;;;;;;
1ce41d3f-6ea8-48a1-a4b5-1a67ce8aa81c;36 rue Rambuteau;75003;Paris;adresse professionnelle;1870-01-01;1870;1870-12-31;1870;Viardot;collectivité;marchand;<p>Créateur de meubles dans le genre chinois et japonais.</p>;48.861362;2.353255;0.9671981818181816;;;;;;
1ce41d3f-6ea8-48a1-a4b5-1a67ce8aa81c;15 rue de Chaume [rue disparue];75003;Paris;adresse professionnelle;1871-01-01;1871;1874-12-31;1874;Viardot;collectivité;marchand;<p>Créateur de meubles dans le genre chinois et japonais.</p>;48.863282;2.356281;0.4698218181818182;;;;;;
1ce41d3f-6ea8-48a1-a4b5-1a67ce8aa81c;3 rue des Archives;75003;Paris;adresse professionnelle;1875-01-01;1875;1889-12-31;1889;Viardot;collectivité;marchand;<p>Créateur de meubles dans le genre chinois et japonais.</p>;48.861882;2.358935;0.781779679144385;;;;;;
1ce41d3f-6ea8-48a1-a4b5-1a67ce8aa81c;3 rue des Archives;75004;Paris;adresse professionnelle;1884-01-01;1884;1895-12-31;1895;Viardot;collectivité;marchand;<p>Créateur de meubles dans le genre chinois et japonais.</p>;48.857235;2.353939;0.9685945454545453;;;;;;
1ce41d3f-6ea8-48a1-a4b5-1a67ce8aa81c;36 rue Amelot;75011;Paris;adresse professionnelle;1884-01-01;1884;1900-12-31;1900;Viardot;collectivité;marchand;<p>Créateur de meubles dans le genre chinois et japonais.</p>;48.85870184669205;2.368441658456629;;;;;;;
1ce41d3f-6ea8-48a1-a4b5-1a67ce8aa81c;23 avenue de l'Opéra;75001;Paris;adresse professionnelle;1900-01-01;1900;1900-12-31;1900;Viardot;collectivité;marchand;<p>Créateur de meubles dans le genre chinois et japonais.</p>;48.866609;2.333816;0.9635681818181817;;;;;;
12c849c5-b7cb-41b9-94c2-04eeca96191d;14 rue de Trévise;75009;Paris;adresse professionnelle;1890-01-01;1890;1900-12-31;1900;Revel frères;collectivité;marchand;<p>Importation directe de tous produits de la Chine et du Japon.</p>;48.873478;2.345293;0.9716199999999998;;;;;;
12c849c5-b7cb-41b9-94c2-04eeca96191d;39 rue de Châteaudun;75009;Paris;adresse professionnelle;1891-01-01;1891;1891-12-31;1891;Revel frères;collectivité;marchand;<p>Importation directe de tous produits de la Chine et du Japon.</p>;48.876033;2.336083;0.9733654545454545;;;;;;
12c849c5-b7cb-41b9-94c2-04eeca96191d;24 rue Richer;75009;Paris;adresse professionnelle;1893-01-01;1893;1893-12-31;1893;Revel frères;collectivité;marchand;<p>Importation directe de tous produits de la Chine et du Japon.</p>;48.87406545464812;2.344505109535891;;;;;;;
78b8eae4-75b6-4d6e-9926-b438f9abc875;34 rue de la Paix;75002;Paris;Non renseigné;1857-01-01;1857;1857-12-31;1857;Maison Tahan;collectivité;fabricant, marchand;;48.86993071410876;2.332034159324023;;;localisation approximative;;;;
78b8eae4-75b6-4d6e-9926-b438f9abc875;10 rue Basse du Rempart;75009;Paris;Non renseigné;1857-01-01;1857;1857-12-31;1857;Maison Tahan;collectivité;fabricant, marchand;;48.870870478287195;2.332603880048812;;;;;;;
78b8eae4-75b6-4d6e-9926-b438f9abc875;112 rue Richelieu;;Paris;Non renseigné;1860-01-01;1860;1860-12-31;1860;Maison Tahan;collectivité;fabricant, marchand;;48.871692;2.340012;0.7477243062200957;;;;;;
78b8eae4-75b6-4d6e-9926-b438f9abc875;11 boulevard des Italiens;75002;Paris;Non renseigné;1870-01-01;1870;1870-12-31;1870;Maison Tahan;collectivité;fabricant, marchand;;48.87147577959691;2.337968092560155;;;;;;;
4ee4d1b7-354e-4a5d-a30e-250217eb7770;284 rue Saint-Honoré;75001;Paris;Non renseigné;1892-01-01;1892;1892-12-31;1892;Tamine;collectivité;marchand;;48.86456568607667;2.332773481506023;;;;;;;
84c46844-53cf-46d0-8be1-ffbeac35c211;7 quai Voltaire;75007;Paris;Non renseigné;;;;;Rouveyre, Alexandre;collectivité;collectionneur;;48.85856660494784;2.331941307447991;;;;;;;
37c2953d-2678-4df7-90b0-a4655afe4a5f;17 rue Rapp;68000;Colmar;adresse privée;1782-01-01;1872;1882-12-31;1882;Langweil, Florine;personne;marchand d'art, négociant, expert, conservateur;<p>Conservateur de la Section d’objets d’arts d’Extrême-Orient des musées de Colmar et Strasbourg.</p>;48.080675;7.360176;0.6319490909090908;http://agorha.inha.fr/ark:/54721/96f988f1-14f2-4873-acc7-6830c9397bc7/doc/a335a6a8-727c-49aa-97a1-3c97c1d88db3/thumbnail.jpg;;dae8f9fa-2e2d-4c22-9d17-000b103e642c;Collection de Florine Langweil;;
37c2953d-2678-4df7-90b0-a4655afe4a5f;5 rue Saint Georges;75009;Paris;adresse professionnelle;1785-01-01;1875;1886-12-31;1886;Langweil, Florine;personne;marchand d'art, négociant, expert, conservateur;<p>Conservateur de la Section d’objets d’arts d’Extrême-Orient des musées de Colmar et Strasbourg.</p>;48.87470956584656;2.337087443982357;;http://agorha.inha.fr/ark:/54721/96f988f1-14f2-4873-acc7-6830c9397bc7/doc/a335a6a8-727c-49aa-97a1-3c97c1d88db3/thumbnail.jpg;;dae8f9fa-2e2d-4c22-9d17-000b103e642c;Collection de Florine Langweil;;
37c2953d-2678-4df7-90b0-a4655afe4a5f;9 rue de Provence;75009;Paris;adresse professionnelle;1886-01-01;1886;1887-12-31;1887;Langweil, Florine;personne;marchand d'art, négociant, expert, conservateur;<p>Conservateur de la Section d’objets d’arts d’Extrême-Orient des musées de Colmar et Strasbourg.</p>;48.87411154198666;2.338550257704518;;http://agorha.inha.fr/ark:/54721/96f988f1-14f2-4873-acc7-6830c9397bc7/doc/a335a6a8-727c-49aa-97a1-3c97c1d88db3/thumbnail.jpg;;dae8f9fa-2e2d-4c22-9d17-000b103e642c;Collection de Florine Langweil;;
37c2953d-2678-4df7-90b0-a4655afe4a5f;4 boulevard des Italiens;75009;Paris;adresse professionnelle;1887-01-01;1887;1903-12-31;1903;Langweil, Florine;personne;marchand d'art, négociant, expert, conservateur;<p>Conservateur de la Section d’objets d’arts d’Extrême-Orient des musées de Colmar et Strasbourg.</p>;48.87174104303527;2.339582157048324;;http://agorha.inha.fr/ark:/54721/96f988f1-14f2-4873-acc7-6830c9397bc7/doc/a335a6a8-727c-49aa-97a1-3c97c1d88db3/thumbnail.jpg;localisation approximative;dae8f9fa-2e2d-4c22-9d17-000b103e642c;Collection de Florine Langweil;;
37c2953d-2678-4df7-90b0-a4655afe4a5f;26 place St. Georges;75009;Paris;adresse professionnelle;1903-01-01;1903;1913-12-31;1913;Langweil, Florine;personne;marchand d'art, négociant, expert, conservateur;<p>Conservateur de la Section d’objets d’arts d’Extrême-Orient des musées de Colmar et Strasbourg.</p>;48.878422;2.33779;0.6872477685950412;http://agorha.inha.fr/ark:/54721/96f988f1-14f2-4873-acc7-6830c9397bc7/doc/a335a6a8-727c-49aa-97a1-3c97c1d88db3/thumbnail.jpg;;dae8f9fa-2e2d-4c22-9d17-000b103e642c;Collection de Florine Langweil;;
37c2953d-2678-4df7-90b0-a4655afe4a5f;61 rue de Varenne;75007;Paris;adresse professionnelle;1816-01-01;1906;1958-12-31;1958;Langweil, Florine;personne;marchand d'art, négociant, expert, conservateur;<p>Conservateur de la Section d’objets d’arts d’Extrême-Orient des musées de Colmar et Strasbourg.</p>;48.85401470312393;2.323645424927824;;http://agorha.inha.fr/ark:/54721/96f988f1-14f2-4873-acc7-6830c9397bc7/doc/a335a6a8-727c-49aa-97a1-3c97c1d88db3/thumbnail.jpg;localisation approximative;dae8f9fa-2e2d-4c22-9d17-000b103e642c;Collection de Florine Langweil;;
37c2953d-2678-4df7-90b0-a4655afe4a5f;47 rue Boissière;75016;Paris;adresse privée;1811-01-01;1901;1918-12-31;1918;Langweil, Florine;personne;marchand d'art, négociant, expert, conservateur;<p>Conservateur de la Section d’objets d’arts d’Extrême-Orient des musées de Colmar et Strasbourg.</p>;48.867434;2.288741;0.9783299999999999;http://agorha.inha.fr/ark:/54721/96f988f1-14f2-4873-acc7-6830c9397bc7/doc/a335a6a8-727c-49aa-97a1-3c97c1d88db3/thumbnail.jpg;;dae8f9fa-2e2d-4c22-9d17-000b103e642c;Collection de Florine Langweil;;
37c2953d-2678-4df7-90b0-a4655afe4a5f;Château de Courcelle;91190;Gif-sur-Yvette;adresse privée;1901-01-01;1901;1926-12-31;1926;Langweil, Florine;personne;marchand d'art, négociant, expert, conservateur;<p>Conservateur de la Section d’objets d’arts d’Extrême-Orient des musées de Colmar et Strasbourg.</p>;48.704122;2.104649;0.6925954545454545;http://agorha.inha.fr/ark:/54721/96f988f1-14f2-4873-acc7-6830c9397bc7/doc/a335a6a8-727c-49aa-97a1-3c97c1d88db3/thumbnail.jpg;;dae8f9fa-2e2d-4c22-9d17-000b103e642c;Collection de Florine Langweil;;
b519d562-a0cf-41c8-9cac-60064b31857a;55 rue du Faubourg Montmartre;75009;Paris;adresse professionnelle;1862-01-01;1862;1895-12-31;1895;Fournier Guillaume Curiosités;collectivité;marchand;<p>Porcelaines de Chine et du Japon, pendules et curiosités. (Porcelaine du Japon seulement à partir de 1893.)</p><p><br></p><p>Boutique dans un premier temps gérée par Guillaume Fournier puis par ses deux fils, Antoine et Guillaume Fournier.</p>;48.87507820720319;2.340938817216319;;;;;;;
0294ab9b-f0cf-42f9-8822-a8e77f499310;4 rue de Courty;75007;Paris;adresse professionnelle;1890-01-01;1890;1890-12-31;1890;Lequet, Victor;collectivité;marchand;;48.861039357205776;2.320204825708175;;;;;;;
7dea051a-835a-45ba-b94e-ce4ccf6e88a1;26 rue Vivienne;75002;Paris;adresse professionnelle;1880-01-01;1880;1880-12-31;1880;King Lee et Cie;collectivité;marchand;;48.867531554949885;2.339257536713507;;;localisation approximative;;;;
bea8bc4a-e92b-48d6-b976-44c15b355371;17 avenue de l'Opéra;75001;Paris;adresse professionnelle;1896-01-01;1896;1899-12-31;1899;Maisons des Cadeaux;collectivité;marchand;<p>Objets artistiques pour cadeaux de 20 à 100 f. Soieries et broderies.</p>;48.865782;2.334172;0.9635681818181817;;;;;;
18b6e061-a8b1-480e-9ae8-b48c432cff93;15 boulevard de la Madeleine;75008;Paris;Non renseigné;1857-01-01;1857;1897-12-31;1897;Linzeler frères;collectivité;bijoutier-joaillier, marchand;;48.8692719148163;2.325039858882796;;;;;;;
6e07fbde-d2f4-4f8a-89c8-afccd9c9f414;49 rue Laffitte;75009;Paris;Non renseigné;;;;;Dennery, Benjamin;collectivité;antiquaire, marchand;;48.875682;2.338548;0.9717163636363636;;;;;;
cdda2455-a2ff-491e-9782-b670cf297196;9 et 11 rue Bleue;75009;Paris;adresse professionnelle;1915-01-01;1915;2015-12-31;2015;Worch, Edgar;personne;marchand d'art, antiquaire, galeriste;;48.875818;2.346629;0.6229890909090908;http://agorha.inha.fr/ark:/54721/0eafb63f-06f4-41b5-80fe-313a2dbc8fde/doc/ef40ba9c-b35f-4f2e-afab-fc13b713d675/thumbnail.jpg;;a626aacb-1f3d-42cc-876d-17703f26ab76;Collection Worch;;
99cf2944-843d-4f48-ac68-34483b9d6905;6 rue Saint-Georges;75009;Paris;adresse professionnelle;1920-01-01;1920;1920-12-31;1920;Sugg, G.;collectivité;marchand;;48.874570178676834;2.337176059145295;;https://agorha.inha.fr/ark:/54721/3b8ce98b-2cf5-489d-a04a-11ccf8b3166c/doc/2549919b-c4dc-4d1b-b757-d59584937d72/thumbnail.jpg;;;;;
5566e0fe-f13d-47b5-9d93-e76d6750778c;39 avenue de Friedland;75008;Paris;adresse professionnelle;1926-01-01;1926;1926-12-31;1926;Galerie d'art de la Compagnie de la Chine et des Indes;collectivité;marchand;;48.874011;2.299329;0.96952;https://agorha.inha.fr/ark:/54721/43d7889e-797d-4df4-af18-7a45e543a454/doc/65ccbab3-f623-45a2-a547-1e4109c5b9e0/thumbnail.jpg;;;;;
e84c2bcc-d895-476a-b564-6188eeee3b87;17 rue Drouot;75009;Paris;adresse professionnelle;1928-01-01;1928;1928-12-31;1928;À l'Art Chinois;collectivité;marchand;;48.873774;2.340567;0.9702799999999998;;;;;;
7f4ee6ba-dabb-4b56-a924-6eaf5c0264ce;29 rue des Pyramides;75001;Paris;adresse professionnelle;1920-01-01;1920;2026-12-31;1936;Michon, Léon;collectivité;marchand;<p>Importation directe d'objets d'arts anciens de Chine</p>;48.866243;2.333778;0.9632545454545454;;;;;;
7ebc84db-c244-4f90-96b4-d350920822b0;32 rue Montorgueil;75001;Paris;adresse professionnelle;;;;;Bejot, A.;collectivité;marchand;;48.865448436998456;2.347030949670171;;;localisation approximative;;;;
7ebc84db-c244-4f90-96b4-d350920822b0;39 boulevard Saint-Michel;75005;Paris;adresse professionnelle;1882-01-01;1882;1882-12-31;1882;Bejot, A.;collectivité;marchand;;48.849298;2.342273;0.9734681818181818;;;;;;
7ebc84db-c244-4f90-96b4-d350920822b0;3 rue du Dragon;75006;Paris;adresse professionnelle;1908-01-01;1908;1908-12-31;1908;Bejot, A.;collectivité;marchand;;48.85373568241828;2.331287708611798;;;;;;;
9220c265-94ad-420a-b57b-c9c47a85bd5c;10 rue de Hanovre;75002;Paris;Non renseigné;1896-01-01;1896;1896-12-31;1896;Constantin;collectivité;marchand;;48.870226;2.334662;0.9619663636363636;;;;;;
9220c265-94ad-420a-b57b-c9c47a85bd5c;44 rue des Mathurins;75008;Paris;Non renseigné;1898-01-01;1898;1898-12-31;1898;Constantin;collectivité;marchand;;48.8502725225467;2.344261800529863;;;localisation approximative;;;;
bbc06801-2175-48dc-b6a8-7fef7f6b4ad1;22 rue de Grenelle;75007;Paris;Non renseigné;1900-01-01;1900;1907-12-31;1907;Hirsch;collectivité;marchand, antiquaire;;48.853220231146615;2.328640007080386;;;;;;;
1c8fc78b-6e60-48bc-bb56-e3c93b296921;37 rue Jean Goujon;75008;Paris;adresse privée;1904-01-01;1904;1904-12-31;1904;Marquise de Ganay;personne;collectionneuse;;48.8652;2.304291;0.96952;;;;;;
e6bfa495-8f2e-4c83-8b41-e6732050c761;134, rue de Rome;75017;Paris;Non renseigné;;;;;Bouquerot;personne;commandant, collectionneur;;48.884833;2.317506;0.6532455844155844;;;;;;
ee4bb3b2-4bed-4b01-9366-89e32b383f1a;9 rue Arsène-Houssaye;75008;Paris;adresse professionnelle;1920-01-01;1920;2026-12-31;1936;Krôn, Paul;collectivité;peintre, marchand;;48.874421;2.299202;0.9648763636363635;;;;;;
4d9087e3-28cf-476a-bee7-a9a6e8350062;17 rue des Petites-Ecuries;75010;Paris;adresse professionnelle;1920-01-01;1920;1920-12-31;1920;Worms, E.;collectivité;marchand;;48.87342442006328;2.352221140604786;;;;;;;
a3e467a5-228b-43ed-ae6e-c80241e7f069;18 rue de la Boétie;75008;Paris;adresse professionnelle;1926-01-01;1926;1926-12-31;1926;Raufast;collectivité;marchand;;48.874196;2.316916;0.9735745454545454;;;;;;
bb7aae99-41a4-4830-abe5-d9d9fbae1700;115 boulevard Haussmann;75008;Paris;adresse professionnelle;1926-01-01;1926;1926-12-31;1926;Vergnet;collectivité;marchand;;48.875121;2.315699;0.9738636363636363;;;;;;
f712bf0b-6337-44b9-9eb8-f8119dde6741;8 rue des Saussaies;75008;Paris;adresse professionnelle;;;;;Riou, Henry;collectivité;marchand;;48.87122224864555;2.317301786259679;;;;;;;
b4164967-0e0d-4198-87af-7ab0e1249edd;21 rue Mirosmesnil;75008;Paris;adresse professionnelle;;;;;Lefèvre, E-J;collectivité;marchand, directeur, tapissier, décorateur;;48.872581;2.315924;0.6484701298701299;;;;;;
06d61f6b-3baf-4289-bfe2-15984b7d0e98;12 rue Blanche;75009;Paris;adresse professionnelle;1926-01-01;1926;1926-12-31;1926;L. Malabert et Cie;collectivité;marchand;;48.878534939704636;2.331738763853873;;;;;;;
37a56ec2-5408-42e4-b719-39208b75103f;16 rue d'Artois;75008;Paris;adresse professionnelle;1926-01-01;1926;1926-12-31;1926;Thierard Frères;collectivité;marchand;;48.872988;2.30784;0.9687281818181818;;;;;;
6a3993f6-5518-4ed2-8089-1e9a50767904;5 rue de Miromesnil ;75008;Paris;adresse professionnelle;1926-01-01;1926;1926-12-31;1926;Auriac, F.-M.;collectivité;marchand;;48.87162;2.316;0.9731454545454544;;;;;;
5fded434-0453-4079-bf30-0dadbff2bd7f;37 avenue Victor Emmanuel III;75008;Paris;adresse professionnelle;1926-01-01;1926;1926-12-31;1926;Sin-France;collectivité;marchand;;48.856944444444;2.3513888888889;;;;;;;
9bf3ff96-c06c-4cef-bf7d-e0084d3ced72;41 rue Taitbout;75009;Paris;adresse professionnelle;1926-01-01;1926;1926-12-31;1926;Oppenheimer, Pierre;collectivité;marchand;;48.872645723894685;2.33559196258753;;;localisation approximative;;;;
f898f547-3152-46d6-8a94-077c7efd8811;10 avenue Kléber;75016;Paris;adresse professionnelle;1926-01-01;1926;1926-12-31;1926;Cazas, A.;collectivité;marchand;;48.871884;2.293376;0.9801727272727272;;;;;;
9a67e6ca-6b27-4214-8536-223ece704807;40 rue Saint Ferdinand;75017;Paris;adresse professionnelle;1926-01-01;1926;1926-12-31;1926;Dengremont;collectivité;marchand;;48.877616;2.286979;0.9759427272727271;;;;;;
c122c80c-4bb6-4728-b8cf-d5aaf6710505;39 bis rue Chateaudun;75009;Paris;adresse professionnelle;1926-01-01;1926;1926-12-31;1926;Brisset;collectivité;marchand;;48.876051;2.335796;0.5551836363636364;;;;;;
9c066b62-9df7-4b7a-9ef7-1fdb6053d842;5 rue Martel;75010;Paris;adresse professionnelle;1926-01-01;1926;1926-12-31;1926;David;collectivité;marchand;;48.873692;2.352749;0.9698590909090908;;;;;;
e8ea4686-8ec1-4f45-a93b-600a0cb11612;24 rue Pierre Demours;75017;Paris;adresse professionnelle;1920-01-01;1920;2026-12-31;1936;Ortet, P.;collectivité;marchand;;48.880916;2.294015;0.9789890909090909;;;;;;
15568284-35de-4a83-a875-75d8a80c5415;32 rue Peletier;75009;Paris;adresse professionnelle;1915-01-01;1915;1925-12-31;1925;Bauman, A.;collectivité;marchand;;48.874489;2.339395;0.7357058823529412;;;;;;
e7069e10-07d6-4d5e-a682-04d326bf3b57;137 boulevard Magenta;75010;Paris;adresse professionnelle;1920-01-01;1920;1920-12-31;1920;Desmarquoy, L.;collectivité;marchand;;48.881589;2.351049;0.781268814229249;;;;;;
8e7fdb12-4609-45c7-a03a-eb4904d6319a;66 rue des Boulets;75011;Paris;adresse professionnelle;1920-01-01;1920;2026-12-31;1936;Petithomme;collectivité;marchand;;48.852125106092934;2.389185835276374;;;localisation approximative;;;;
4e207be7-b158-478e-8ab6-b6d8b1ab8e29;15 rue Ambroise-Thomas;75009;Paris;adresse professionnelle;1920-01-01;1920;1926-12-31;1926;Moreau, E.;collectivité;marchand;;48.874949;2.347539;0.9667227272727272;;;;;;
41ed3ae9-050a-4ab2-a5fb-6f5a35af0344;16 avenue Georges V;75008;Paris;adresse professionnelle;1926-01-01;1926;1926-12-31;1926;Gobard, Marguerite;collectivité;marchand;;48.866543;2.301606;0.7500988516746411;;;;;;
30789014-6c57-4b33-a836-3f1465bf3827;32 rue de Grenelle;75007;Paris;adresse professionnelle;1926-01-01;1926;1926-12-31;1926;Swaenenberg;collectivité;marchand;;48.85364013623459;2.327936765652995;;;;;;;
